book_id,title,language,num_pages,publish_date,avg_rating,num_ratings,num_reviews,price,stock,price_band,publish_decade
1531,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,English,232.0,1998-01-01,4.1,5688,181,486.2,25,Mid (300-500),1990.0
1532,The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies,English,151.0,1996-09-24,4.02,35540,1120,474.9,50,Mid (300-500),1990.0
1533,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,English,208.0,2004-06-17,4.1,5688,181,483.8,25,Mid (300-500),2000.0
1534,Oresteia,English,232.0,2008-12-23,4.02,35540,1120,483.0,50,Mid (300-500),2000.0
1535,"Sophocles I: Oedipus The King, Oedipus at Colonus, Antigone",English,218.0,1991-08-15,3.98,58840,1768,480.0,50,Mid (300-500),1990.0
1536,"Sophocles II: Ajax / Women of Trachis / Electra / Philoctetes (Complete Greek Tragedies, #4",English,254.0,1969-05-15,4.14,5833,124,490.0,25,Mid (300-500),1960.0
1537,The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,English,288.0,1996-05-01,3.98,58840,1768,487.0,50,Mid (300-500),1990.0
1538,The Complete Plays,English,420.0,2001-03-01,4.27,4191,138,511.8,25,Premium (500-700),2000.0
1539,The Complete Plays of Sophocles,English,304.0,1991-04-01,4.27,4193,138,500.2,25,Premium (500-700),1990.0
1540,"The Oedipus Cycle: Oedipus Rex, Oedipus at Colonus, Antigone",English,259.0,2002-11-01,3.98,58828,1768,484.1,50,Mid (300-500),2000.0
1541,Antigone,English,118.0,2003-01-09,3.67,109642,3050,457.6,100,Mid (300-500),2000.0
1543,Ajax / Electra / Oedipus Tyrannus,English,483.0,1994-01-01,4.57,123,8,530.1,10,Premium (500-700),1990.0
1544,Antigone,English,378.0,1999-09-28,3.67,109642,3050,483.6,100,Mid (300-500),1990.0
1545,"Sophocles I: Oedipus the King, Oedipus at Colonus, Antigone",English,212.0,1970-05-01,3.98,58840,1768,479.4,50,Mid (300-500),1970.0
1546,Theban Plays,English,304.0,2003-03-15,3.98,58840,1768,488.6,50,Mid (300-500),2000.0
1547,The Theban Plays,English,223.0,1994-10-18,3.98,58840,1768,480.5,50,Mid (300-500),1990.0
1548,Electra and Other Plays,English,218.0,1953-04-28,4.14,5833,124,486.4,25,Mid (300-500),1950.0
1549,Antigone; Oedipus the King; Electra,English,178.0,1998-09-17,3.95,14469,270,474.8,50,Mid (300-500),1990.0
1550,Sophocles' Antigone,English,116.0,1998-01-01,3.67,109642,3050,457.4,100,Mid (300-500),1990.0
1551,"Sophocles Plays 2: Ajax, Women of Trachis, Electra, Philoctetes",English,256.0,1990-06-14,4.14,5833,124,490.2,25,Mid (300-500),1990.0
1552,Introduction to Signal Processing,English,816.0,1998-03-01,3.0,1,2,500.6,10,Premium (500-700),1990.0
1553,"A World of Heroes: Selections from Homer, Herodotus and Sophocles",English,152.0,1979-11-30,4.43,7,0,491.4,10,Mid (300-500),1970.0
1554,Oedipus Rex,English,75.0,2006-06-22,3.71,176081,3555,454.9,100,Mid (300-500),2000.0
1555,The Oedipus Plays of Sophocles,English,390.0,1958-09-01,3.98,58840,1768,497.2,50,Mid (300-500),1950.0
1556,Oedipus Rex,English,48.0,1993-01-01,3.71,176102,3556,452.2,100,Mid (300-500),1990.0
1557,Sophocles 1: Ajax/Women of Trachis/Electra/Philoctetes,English,296.0,1998-05-01,4.14,5833,124,494.2,25,Mid (300-500),1990.0
1558,Oedipus Rex,"Greek, Ancient to 1453",214.0,2006-08-01,3.71,176078,3555,468.8,100,Mid (300-500),2000.0
1559,Oedipus the King,English,144.0,2005-07-01,3.71,176084,3555,461.8,100,Mid (300-500),2000.0
1560,Four Plays: The Clouds/The Birds/Lysistrata/The Frogs,English,624.0,1984-11-01,4.07,6244,91,524.2,25,Premium (500-700),1980.0
1561,Three Plays by Aristophanes: Lysistrata/Women at the Thesmophoria/Assemblywomen,English,256.0,1996-08-27,3.89,141,11,480.2,10,Mid (300-500),1990.0
1562,The Complete Plays,English,577.0,1984-03-01,4.21,2332,72,525.1,25,Premium (500-700),1980.0
1563,Aristophanes 1: The Acharnians/Peace/Celebrating Ladies/Wealth,English,336.0,1998-01-29,3.83,6,0,485.8,10,Mid (300-500),1990.0
1564,Birds/Lysistrata/Women at the Thesmophoria (Loeb Classical Library 179,English,624.0,2000-11-15,4.17,84,8,528.2,10,Premium (500-700),2000.0
1565,Lysistrata / The Acharnians / The Clouds,English,256.0,1974-03-30,4.15,1511,40,490.6,25,Mid (300-500),1970.0
1566,Clouds/Wasps/Birds (Aristophanes 1,English,480.0,1998-09-15,3.8,142,14,499.0,10,Mid (300-500),1990.0
1567,Lysistrata and Other Plays,English,241.0,2003-01-30,3.96,4092,142,481.5,25,Mid (300-500),2000.0
1568,Acharnians,English,96.0,2003-05-01,3.43,569,55,445.8,10,Mid (300-500),2000.0
1569,Clouds,English,108.0,1993-11-01,3.75,7678,317,459.8,25,Mid (300-500),1990.0
1570,Lysistrata,English,96.0,1988-01-01,3.86,35882,1007,463.0,50,Mid (300-500),1980.0
1571,Clouds,English,254.0,1969-12-15,3.75,7678,317,474.4,25,Mid (300-500),1960.0
1572,Clouds/Wasps/Peace,"Greek, Ancient to 1453",624.0,1998-12-15,4.07,72,9,524.2,10,Premium (500-700),1990.0
1573,The Birds and Other Plays,English,336.0,2003-01-01,4.13,1430,32,497.8,25,Mid (300-500),2000.0
1574,Socrates and Aristophanes,English,332.0,1996-11-15,4.13,45,1,497.4,10,Mid (300-500),1990.0
1575,Four Major Plays: Lysistrata/The Birds/The Clouds/The Acharnians,English,,1979-06-28,3.65,20,1,545.0,10,Premium (500-700),1970.0
1576,Three Plays: The Wasps / The Poet and the Women / The Frogs,English,224.0,1964-02-28,3.95,429,30,479.4,10,Mid (300-500),1960.0
1577,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day,English,400.0,2003-01-06,4.06,32,7,501.4,10,Premium (500-700),2000.0
1578,Four Comedies: Lysistrata/The Congresswomen/The Acharnians/The Frogs,English,432.0,1969-08-15,3.84,88,12,495.8,10,Mid (300-500),1960.0
1579,Frogs/Assemblywomen/Wealth (Loeb Classical Library 180,"Greek, Ancient to 1453",608.0,2002-05-01,4.17,60,4,526.6,10,Premium (500-700),2000.0
1580,Aristophanes 2: Wasps/Lysistrata/Frogs/The Sexual Congress,English,376.0,1999-05-06,3.81,16,1,489.0,10,Mid (300-500),1990.0
1581,Aristophanes,English,348.0,1996-09-13,3.5,6,0,473.8,10,Mid (300-500),1990.0
1582,The Frogs,English,100.0,2004-06-17,3.81,6222,247,461.4,25,Mid (300-500),2000.0
1583,Lysistrata,English,80.0,2005-01-01,3.86,35882,1007,461.4,50,Mid (300-500),2000.0
1584,"Cliffs Notes on Aristophanes' Lysistrata, The Birds, The Clouds, The Frogs",English,80.0,1983-12-29,3.0,5,0,427.0,10,Mid (300-500),1980.0
1585,Aristophanes and Athens: An Introduction to the Plays,English,376.0,1995-10-26,4.07,14,3,499.4,10,Mid (300-500),1990.0
1586,Lysistrata,English,98.0,1970-02-01,3.86,35882,1007,463.2,50,Mid (300-500),1970.0
1587,Aristophanes' Clouds,English,130.0,1987-12-01,3.75,7678,317,462.0,25,Mid (300-500),1980.0
1588,The Birds,English,104.0,1999-01-01,3.88,3743,111,464.6,25,Mid (300-500),1990.0
1589,Three Comedies: The Birds/The Clouds/The Wasps,English,408.0,1969-08-15,3.8,142,14,491.8,10,Mid (300-500),1960.0
1590,Peace,English,408.0,1999-02-25,3.61,450,28,484.2,10,Mid (300-500),1990.0
1591,Lysistrata,English,132.0,2003-03-01,3.86,35880,1007,466.6,50,Mid (300-500),2000.0
1592,The Knights / Peace / The Birds / The Assembly Women / Wealth,English,335.0,1978-07-27,3.71,49,2,480.9,10,Mid (300-500),1970.0
1593,Religion and Politics in Aristophanes' Clouds,English,140.0,1992-01-01,0.0,0,0,313.0,5,Mid (300-500),1990.0
1594,Spectacles of Truth in Classical Greek Philosophy: Theoria in Its Cultural Context,English,311.0,2004-08-01,4.5,6,1,510.1,10,Premium (500-700),2000.0
1595,Genres in Dialogue: Plato and the Construct of Philosophy,English,238.0,2000-04-13,4.43,7,4,500.0,10,Mid (300-500),2000.0
1596,The Nightingale Question: Five Poets from Saxony,English,108.0,2004-07-15,0.0,0,0,309.8,5,Mid (300-500),2000.0
1597,Thomas Cole (Famous Artists Series,English,84.0,2000-01-01,3.75,8,0,457.4,10,Mid (300-500),2000.0
1598,"That Wilder Image (History of American Painting, Vol 2",English,429.0,1988-05-28,4.0,4,1,501.9,10,Premium (500-700),1980.0
1599,Thomas Cole,English,144.0,2000-10-01,4.33,12,1,486.6,10,Mid (300-500),2000.0
1600,The Life and Works of Thomas Cole,English,400.0,1997-08-01,3.67,12,2,485.8,10,Mid (300-500),1990.0
1601,"The Correspondence of Thomas Cole and Daniel Wadsworth: Letters in the Watkinson Library, Trinity College, Hartford and N. Y. State Lib., Albany, N.",English,74.0,1983-07-14,0.0,0,0,306.4,5,Mid (300-500),1980.0
1602,Thomas Cole's Paintings of Eden,English,71.0,1994-12-01,2.0,1,0,386.1,10,Mid (300-500),1990.0
1603,Thomas Cole's Poetry: The Collected Poems of America's Foremost Painter of the Hudson River School,English,220.0,1972-06-01,3.67,6,0,467.8,10,Mid (300-500),1970.0
1604,Along the Juniata: Thomas Cole and the Dissemination of American Landscape Imagery,English,143.0,2003-04-01,2.5,2,0,413.3,10,Mid (300-500),2000.0
1605,The Origins of Rhetoric in Ancient Greece,English,208.0,1995-04-01,3.25,4,0,449.8,10,Mid (300-500),1990.0
1606,Rhetoric and the Origins of Medieval Drama,English,281.0,1992-01-01,4.0,1,0,487.1,10,Mid (300-500),1990.0
1607,Democracy and Punishment: Disciplinary Origins of the United States,English,224.0,1987-09-01,4.0,2,0,481.4,10,Mid (300-500),1980.0
1608,"The Puritan Tradition in Revolutionary, Federalist, and Whig Political Theory: A Rhetoric of Origins",English,218.0,1998-06-01,0.0,0,0,320.8,5,Mid (300-500),1990.0
1609,"Rhetoric, The Bible, And The Origins Of Free Verse: The Early \""Hymns\"" Of Friedrich Gottlieb Klopstock",English,322.0,,0.0,0,0,331.2,5,Mid (300-500),
1610,Political Philosophy and Rhetoric: A Study of the Origins of American Party Politics,English,237.0,1977-04-28,3.0,2,0,442.7,10,Mid (300-500),1970.0
1611,Structure of Ancient Arguments,English,138.0,1986-07-28,4.0,4,1,472.8,10,Mid (300-500),1980.0
1612,Defining Reality: Definitions and the Politics of Meaning,English,232.0,2003-05-05,4.31,16,2,494.6,10,Mid (300-500),2000.0
1613,Protagoras and Logos: A Study in Greek Philosophy and Rhetoric,English,251.0,2003-10-31,4.0,14,0,484.1,10,Mid (300-500),2000.0
1614,The Beginnings of Rhetorical Theory in Classical Greece,English,240.0,1999-07-11,4.0,2,0,483.0,10,Mid (300-500),1990.0
1615,Mixing: Catholic-Protestant Marriages in the 1980's: A Guidebook for Couples and Families,English,143.0,1982-01-01,2.0,1,0,393.3,10,Mid (300-500),1980.0
1616,Gracchus Babeuf Avec Les Egaux,English,264.0,1991-01-01,0.0,0,0,325.4,5,Mid (300-500),1990.0
1617,Night,English,115.0,2006-01-16,4.0,1009116,3,484.1,94,Mid (300-500),2000.0
1618,The Curious Incident of the Dog in the Night-Time,English,226.0,2004-05-18,4.33,1237637,3,477.2,95,Mid (300-500),2000.0
1619,Night,English,193.0,2009-01-01,4.0,1009301,1,491.9,95,Mid (300-500),2000.0
1620,The Night Gardener,English,372.0,2006-08-08,3.66,5419,494,482.6,25,Mid (300-500),2000.0
1621,"Friday Night Lights: A Town, a Team, And a Dream",English,357.0,2006-08-22,4.13,52093,2662,499.9,50,Mid (300-500),2000.0
1622,A Midsummer Night's Dream,English,240.0,2016-07-01,3.95,454677,8416,481.0,100,Mid (300-500),2010.0
1623,Night of the Living Dead,English,,1981-01-01,4.02,920,67,559.8,10,Premium (500-700),1980.0
1624,West with the Night,English,294.0,1983-01-01,4.12,32852,3176,493.2,50,Mid (300-500),1980.0
1625,Twelfth Night,English,272.0,2004-07-01,3.98,158681,3914,485.4,100,Mid (300-500),2000.0
1626,Brokeback Mountain: Story to Screenplay,English,166.0,2006-04-11,4.13,1415,65,480.8,25,Mid (300-500),2000.0
1627,Brokeback Mountain,English,55.0,2005-12-02,3.95,31394,2553,462.5,50,Mid (300-500),2000.0
1628,Brokeback Mountain,English,64.0,1997-01-01,3.95,31397,2553,463.4,50,Mid (300-500),1990.0
1629,Close Range: Brokeback Mountain and Other stories,English,318.0,2006-01-01,3.99,14990,1099,490.4,50,Mid (300-500),2000.0
1630,Brokeback Mountain: Secreto en la Montaña,Spanish,332.0,2006-01-28,3.99,14990,1099,491.8,50,Mid (300-500),2000.0
1631,Brokeback Mountain,English,,,3.95,31397,2553,557.0,50,Premium (500-700),
1632,Brokeback Mountain,English,176.0,2006-02-20,3.95,31397,2553,474.6,50,Mid (300-500),2000.0
1633,Getting Things Done: The Art of Stress-Free Productivity,English,267.0,2002-12-31,3.98,135045,5328,484.9,100,Mid (300-500),2000.0
1634,Getting Things Done When You Are Not in Charge,English,176.0,2001-08-27,3.45,103,14,454.6,10,Mid (300-500),2000.0
1635,Execution: The Discipline of Getting Things Done,English,278.0,2002-01-01,3.87,23743,430,481.6,50,Mid (300-500),2000.0
1636,The Complete Idiot's Guide to Getting Things Done,English,324.0,2005-12-06,3.93,28,0,488.6,10,Mid (300-500),2000.0
1637,"The Three Ways of Getting Things Done: Hierarchy, Heterarchy and Responsible Autonomy in Organizations",English,130.0,2007-01-01,4.3,10,2,484.0,10,Mid (300-500),2000.0
1638,"Results That Matter: Improving Communities by Engaging Citizens, Measuring Performance, and Getting Things Done",English,242.0,2005-11-01,4.08,13,0,486.4,10,Mid (300-500),2000.0
1639,"The Leader's Handbook: Making Things Happen, Getting Things Done",English,415.0,1997-12-22,4.16,134,10,506.9,10,Premium (500-700),1990.0
1640,Execution: The Discipline Of Getting Things Done,English,,,3.87,23751,430,553.8,50,Premium (500-700),
1641,Guide to Getting Things Done,English,,1977-11-08,0.0,0,0,399.0,5,Mid (300-500),1970.0
1642,Formas breves,Spanish,144.0,2001-06-01,4.22,357,46,482.2,10,Mid (300-500),2000.0
1643,El último lector,Spanish,192.0,2009-07-15,4.16,492,51,484.6,10,Mid (300-500),2000.0
1644,The Absent City,English,160.0,2000-11-15,3.76,719,86,465.4,10,Mid (300-500),2000.0
1645,Money to Burn,English,209.0,2004-08-01,3.77,1730,142,470.7,25,Mid (300-500),2000.0
1646,Respiración artificial,Spanish,224.0,2008-03-01,3.98,1915,159,480.6,25,Mid (300-500),2000.0
1647,Ricardo Piglia y La Cultura de La Contravenc,Spanish,333.0,1997-08-28,0.0,0,0,332.3,5,Mid (300-500),1990.0
1648,"Poéticas en suspenso: Migraciones narrativas en Ricardo Piglia, Andres Rivera y Juan José Saer",Spanish,,2003-02-28,0.0,0,0,399.0,5,Mid (300-500),2000.0
1649,Ricardo Piglia y Sus Precursores,Spanish,,2005-06-28,0.0,0,0,399.0,5,Mid (300-500),2000.0
1650,"Peripheral (Post) Modernity: The Syncretist Aesthetics of Borges, Piglia, Kalokyris and Kyriakidis",English,303.0,2006-11-02,0.0,0,0,329.3,5,Mid (300-500),2000.0
1651,Argentina-S: Ricardo Piglia Dialoga Con la Generacion del 37 en la Discontinuidad,Spanish,206.0,1999-08-28,0.0,0,0,319.6,5,Mid (300-500),1990.0
1652,Modos de ensayo: De Borges a Piglia,English,288.0,2005-12-28,4.25,4,0,497.8,10,Mid (300-500),2000.0
1653,"Narrativas De La Guerra Sucia En La Argentina: Piglia, Saer, Vale",English,176.0,1999-04-28,2.0,1,0,396.6,10,Mid (300-500),1990.0
1654,Plata quemada,Spanish,232.0,2005-07-01,3.77,1730,142,473.0,25,Mid (300-500),2000.0
1655,Diccionario de La Novela de Macedonio Fernandez,Spanish,,2000-05-28,4.0,1,0,559.0,10,Premium (500-700),2000.0
1656,Ficciones Argentinas: Antologia de Lecturas Criticas,Spanish,366.0,2004-04-28,3.0,2,0,455.6,10,Mid (300-500),2000.0
1657,Feeding Frenzy: Attack Journalism and American Politics,English,202.0,2000-01-01,3.67,39,2,466.0,10,Mid (300-500),2000.0
1658,"American Government: Continuity and Change, Alternate Edition",English,664.0,2005-03-11,2.76,25,2,475.8,10,Mid (300-500),2000.0
1659,American Government; Continuity and Change,English,,2006-03-28,2.76,25,2,509.4,10,Premium (500-700),2000.0
1660,El Túnel,Spanish,,1992-05-09,4.05,48687,3249,561.0,50,Premium (500-700),1990.0
1661,No Excuses: Antonio Sabato Jr. Workout For Life,English,144.0,1999-10-15,3.4,10,0,449.4,10,Mid (300-500),1990.0
1662,Aleppo Tales,English,269.0,2005-07-01,4.16,45,2,492.3,10,Mid (300-500),2000.0
1663,Adjusting Sights,English,154.0,2006-10-01,4.08,142,17,477.6,10,Mid (300-500),2000.0
1664,Essentials of American and Texas Government: Continuity and Change,English,854.0,2005-07-29,3.5,8,2,524.4,10,Premium (500-700),2000.0
1665,American Government: Continuity And Change,English,,,2.76,25,2,509.4,10,Premium (500-700),
1666,On Heroes and Tombs,English,448.0,1988-01-12,4.27,9397,434,514.6,25,Premium (500-700),1980.0
1667,El túnel,Spanish,159.0,2003-07-01,4.05,48687,3249,476.9,50,Mid (300-500),2000.0
1668,The Tunnel,English,232.0,1991-09-13,4.05,48687,3249,484.2,50,Mid (300-500),1990.0
1669,Lo Mejor De Ernesto Sabato,English,237.0,1989-06-02,4.21,24,3,491.1,10,Mid (300-500),1980.0
1670,Antes Del Fin,Spanish,192.0,2003-01-01,4.01,1986,123,478.6,25,Mid (300-500),2000.0
1671,Obra Completa Narrativa,Spanish,952.0,1997-08-28,4.77,13,0,585.0,10,Premium (500-700),1990.0
1672,Paginas de Ernesto Sabato,Spanish,265.0,1999-05-28,3.67,6,0,472.3,10,Mid (300-500),1990.0
1673,Uno y el Universo,Spanish,143.0,2003-07-28,3.88,483,26,468.5,10,Mid (300-500),2000.0
1674,Genio y Figura de Ernesto Sabato,English,251.0,1997-05-28,2.5,2,0,424.1,10,Mid (300-500),1990.0
1675,Medio Siglo Con Sabato: Entrevistas,Spanish,398.0,2000-03-28,3.57,7,0,481.6,10,Mid (300-500),2000.0
1676,El túnel,Spanish,200.0,1999-07-01,4.05,48668,3249,481.0,50,Mid (300-500),1990.0
1677,Sobre héroes y tumbas,Spanish,547.0,1999-10-28,4.27,9396,434,524.5,25,Premium (500-700),1990.0
1678,Ernesto Sabato,English,,1970-06-01,0.0,0,0,399.0,5,Mid (300-500),1970.0
1679,LA Signification Del Genero: Estudio Semiotico De Las Novelas Y Ensayos De Ernesto Sabato (Coleccion Polymita,English,202.0,1992-07-01,5.0,1,0,519.2,10,Premium (500-700),1990.0
1680,Ernesto Sabato: La Littérature Comme Absolu,English,121.0,1989-01-01,0.0,0,0,311.1,5,Mid (300-500),1980.0
1681,The Confessions (Works of Saint Augustine 1,English,416.0,2002-12-01,3.91,50540,2491,497.0,50,Mid (300-500),2000.0
1682,The Confessions of St. Augustine,English,199.0,2005-03-01,3.91,50540,2491,475.3,50,Mid (300-500),2000.0
1683,The Confessions of Saint Augustine,English,290.0,2002-08-16,3.91,50540,2491,484.4,50,Mid (300-500),2000.0
1684,The City of God,English,905.0,2000-09-12,3.93,10501,504,546.7,50,Premium (500-700),2000.0
1685,The Enchiridion on Faith Hope and Love (Augustine Series 1,English,144.0,1999-10-01,4.09,553,59,477.0,10,Mid (300-500),1990.0
1686,Augustine of Hippo: A Biography,English,576.0,2000-11-24,4.28,1870,142,527.8,25,Premium (500-700),2000.0
1687,Augustine Came to Kent,English,179.0,1996-10-28,3.65,305,37,462.9,10,Mid (300-500),1990.0
1688,Trinity (Works of Saint Augustine,English,472.0,2002-12-01,4.34,931,64,519.8,10,Premium (500-700),2000.0
1689,The Confessions,English,360.0,2004-05-01,3.91,50540,2491,491.4,50,Mid (300-500),2000.0
1690,The City of God against the Pagans,English,1278.0,1998-09-24,3.93,10503,504,584.0,50,Premium (500-700),1990.0
1691,On Christian Teaching,English,194.0,1999-09-16,4.03,3087,163,479.6,25,Mid (300-500),1990.0
1692,The Political Writings of St. Augustine,English,384.0,1981-01-01,3.84,334,19,491.0,10,Mid (300-500),1980.0
1693,On Christian Doctrine,English,191.0,1958-01-11,4.03,3084,163,479.3,25,Mid (300-500),1950.0
1694,The Confessions of Saint Augustine,English,13.0,2006-05-01,3.91,50540,2491,456.7,50,Mid (300-500),2000.0
1695,"Augustine, the Farmer's Boy of Tagaste",English,93.0,1998-01-01,3.66,71,11,454.7,10,Mid (300-500),1990.0
1696,Augustine's Laws,English,395.0,1997-01-01,4.04,70,6,500.1,10,Premium (500-700),1990.0
1697,CliffsNotes on St. Augustine's Confessions,English,96.0,2004-03-19,3.33,6,1,441.8,10,Mid (300-500),2000.0
1698,"Confessions, Books 1-13",English,296.0,1993-01-01,3.8,125,17,480.6,10,Mid (300-500),1990.0
1699,Earlier Writings,English,420.0,1979-06-01,3.76,46,5,491.4,10,Mid (300-500),1970.0
1701,Augustine: A New Biography,English,432.0,2006-04-25,3.72,159,24,491.0,10,Mid (300-500),2000.0
1702,Saint Augustine,English,176.0,2005-08-30,3.53,406,50,457.8,10,Mid (300-500),2000.0
1703,Augustine: A Very Short Introduction,English,144.0,2001-06-07,3.71,330,48,461.8,10,Mid (300-500),2000.0
1704,Day by Day with Saint Augustine,English,320.0,2006-02-01,4.46,13,1,509.4,10,Premium (500-700),2000.0
1706,Later Works,English,360.0,1955-01-01,4.21,34,3,503.4,10,Premium (500-700),1950.0
1707,On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis (Works of St Augustine 1,English,540.0,2004-05-01,4.0,35,3,513.0,10,Premium (500-700),2000.0
1708,Augustine: Ancient Thought Baptized,English,356.0,1996-09-12,4.2,5,1,502.6,10,Premium (500-700),1990.0
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,English,302.0,2001-05-01,4.08,238582,12442,492.4,100,Mid (300-500),2000.0
1710,Confesiones de un chef,Spanish,478.0,2003-02-01,4.08,238582,12442,510.0,100,Premium (500-700),2000.0
1712,Memoirs of a Midget,English,432.0,2004-07-01,3.68,212,38,489.4,10,Mid (300-500),2000.0
1713,The Metamorphoses of Ovid,English,559.0,1995-04-15,4.07,59609,1697,517.7,50,Premium (500-700),1990.0
1714,Metamorphoses,English,416.0,1955-12-12,4.07,59611,1697,503.4,50,Premium (500-700),1950.0
1716,Love & Transformation: An Ovid Reader,English,192.0,1998-06-18,3.98,41,3,477.4,10,Mid (300-500),1990.0
1717,Tales from Ovid,English,264.0,1997-01-01,4.25,2417,147,495.4,25,Mid (300-500),1990.0
1718,Metamorphoses,English,624.0,2003-11-17,4.07,59611,1697,524.2,50,Premium (500-700),2000.0
1719,Amores & Metamorphoses: Selections,English,195.0,1999-01-01,4.24,46,0,488.1,10,Mid (300-500),1990.0
1720,Ovid's Metamorphoses: Books 1-5,English,584.0,1998-01-15,4.26,253,16,527.8,10,Premium (500-700),1990.0
1721,Ovid’s Metamorphoses: Books 6-10,English,560.0,1978-01-15,4.3,40,4,527.0,10,Premium (500-700),1970.0
1722,Latin Via Ovid: A First Course,English,524.0,1982-09-01,4.34,82,10,525.0,10,Premium (500-700),1980.0
1723,The Art of Love,English,208.0,1960-01-22,3.82,5080,337,472.6,25,Mid (300-500),1960.0
1724,The Metamorphoses of Ovid,English,342.0,1994-04-01,4.07,59611,1697,496.0,50,Mid (300-500),1990.0
1725,The Art of Love and Other Poems,English,400.0,1929-01-01,4.03,102,5,500.2,10,Premium (500-700),1920.0
1726,"Ovid's \""Metamorphoses\",English,535.0,2004-01-06,4.07,59611,1697,515.3,50,Premium (500-700),2000.0
1727,The Erotic Poems,English,464.0,1983-02-24,4.11,2203,92,509.8,25,Premium (500-700),1980.0
1728,The Poems of Exile: Tristia and the Black Sea Letters,English,451.0,2005-01-18,4.1,541,27,508.1,10,Premium (500-700),2000.0
1729,"Metamorphoses: Volume 2, Books IX-XV",English,499.0,1985-01-01,4.51,65,5,529.3,10,Premium (500-700),1980.0
1730,"Metamorphoses: Volume I, Books I-VIII",English,496.0,1977-01-01,4.41,873,19,525.0,10,Premium (500-700),1970.0
1731,Practice! Practice!: A Latin Via Ovid Workbook (Revised Ed.,English,152.0,1995-07-01,4.08,13,0,477.4,10,Mid (300-500),1990.0
1732,Tristia. Ex Ponto,English,560.0,1924-01-01,4.1,541,27,519.0,10,Premium (500-700),1920.0
1733,Silent Screens: The Decline and Transformation of the American Movie Theater,English,128.0,2000-07-03,4.07,15,0,474.6,10,Mid (300-500),2000.0
1734,Virgil's Aeneid: Interpretation and Influence,English,352.0,1995-04-17,4.11,9,0,498.6,10,Mid (300-500),1990.0
1735,Short Epics,English,184.0,2004-07-30,4.5,6,1,497.4,10,Mid (300-500),2000.0
1736,Aftifices of Eternity: Horace's Fourth Book of Odes,English,352.0,1996-09-01,4.25,4,1,504.2,10,Premium (500-700),1990.0
1737,Poetic Interplay: Catullus and Horace,English,171.0,2006-07-23,3.5,4,1,456.1,10,Mid (300-500),2000.0
1738,Virgil's Pastoral Art: Studies in the Eclogues,English,398.0,1970-12-31,0.0,0,0,338.8,5,Mid (300-500),1970.0
1739,Virgil's Poem of the Earth: Studies in the Georgics,English,336.0,1979-12-31,0.0,0,0,332.6,5,Mid (300-500),1970.0
1740,"Essays On Latin Lyric, Elegy, And Epic",English,,,5.0,1,0,599.0,10,Premium (500-700),
1741,"Horace's \""Carmen Saeculare\"": Ritual Magic and the Poet`s Art",English,192.0,2001-01-11,5.0,2,1,518.2,10,Premium (500-700),2000.0
1742,The Virgilian Tradition: The First Fifteen Hundred Years,English,1128.0,2008-03-11,3.32,19,1,544.6,10,Premium (500-700),2000.0
1743,Virgil's Epic Designs: Ekphrasis in the Aeneid,English,272.0,1998-08-11,4.0,1,0,486.2,10,Mid (300-500),1990.0
1744,Tibullus: A Commentary,English,222.0,1979-11-15,3.71,7,1,469.6,10,Mid (300-500),1970.0
1745,The Poetry of the Aeneid: On the Institution of Authorship,English,238.0,1989-01-01,4.0,3,0,482.8,10,Mid (300-500),1980.0
1746,In Spite of Innocence,English,399.0,1994-05-26,4.31,26,4,511.3,10,Premium (500-700),1990.0
1747,The Future of Investment Management,English,64.0,1998-01-01,0.0,0,0,305.4,5,Mid (300-500),1990.0
1748,"Singers, Heroes, and Gods in the Odyssey",English,264.0,2010-10-05,5.0,6,2,525.4,10,Premium (500-700),2010.0
1749,Tragedy and Civilization: An Interpretation of Sophocles,English,528.0,1999-03-15,4.47,15,0,530.6,10,Premium (500-700),1990.0
1750,Dionysiac Poetics and Euripides' Bacchae,English,440.0,1997-11-16,4.5,16,0,523.0,10,Premium (500-700),1990.0
1751,Oedipus Tyrannus: Tragic Heroism and the Limits of Knowledge,English,208.0,2000-12-21,4.14,21,2,485.4,10,Mid (300-500),2000.0
1752,Antigone,English,197.0,2007-09-01,3.67,109643,3050,465.5,100,Mid (300-500),2000.0
1753,Poetry and Myth in Ancient Pastoral: Essays on Theocritus and Virgil,English,360.0,1981-11-21,4.33,3,1,508.2,10,Premium (500-700),1980.0
1754,Lucretius on Death and Anxiety: Poetry and Philosophy in de Rerum Natura,English,291.0,1990-09-06,4.33,9,0,501.3,10,Premium (500-700),1990.0
1755,Pindar's Mythmaking: The Fourth Pythian Ode,English,223.0,1986-07-21,4.25,4,0,491.3,10,Mid (300-500),1980.0
1756,Dionysiac Poetics And Euripides' Bacchae,English,,,4.5,16,0,579.0,10,Premium (500-700),
